hash,column
204759676163949970,L1_S24_F1481
1666074887850913999,L1_S24_F1483
204759676163949970,L1_S24_F1485
1666074887850913999,L1_S24_F1487
204759676163949970,L1_S24_F1489
1666074887850913999,L1_S24_F1491
204759676163949970,L1_S24_F1493
1666074887850913999,L1_S24_F1495
204759676163949970,L1_S24_F1497
1666074887850913999,L1_S24_F1499
204759676163949970,L1_S24_F1501
1666074887850913999,L1_S24_F1503
204759676163949970,L1_S24_F1505
1666074887850913999,L1_S24_F1507
204759676163949970,L1_S24_F1509
-4791882479904746759,L1_S24_F1510
-9199857022987574371,L1_S24_F1521
-4084608394451146341,L1_S24_F1523
-7705022743070750512,L1_S24_F1524
-8691216831996641151,L1_S24_F1525
-9199857022987574371,L1_S24_F1526
-4084608394451146341,L1_S24_F1528
-7705022743070750512,L1_S24_F1529
-4644244236995258954,L1_S24_F1530
-9199857022987574371,L1_S24_F1531
-4084608394451146341,L1_S24_F1533
-7705022743070750512,L1_S24_F1534
-9199857022987574371,L1_S24_F1535
-6449575977193132931,L1_S24_F1537
-7705022743070750512,L1_S24_F1538
-9199857022987574371,L1_S24_F1540
-4084608394451146341,L1_S24_F1542
-7705022743070750512,L1_S24_F1543
-9199857022987574371,L1_S24_F1545
-4084608394451146341,L1_S24_F1547
-7705022743070750512,L1_S24_F1548
-9199857022987574371,L1_S24_F1549
-4084608394451146341,L1_S24_F1551
-7705022743070750512,L1_S24_F1552
-9199857022987574371,L1_S24_F1553
-4084608394451146341,L1_S24_F1555
-7705022743070750512,L1_S24_F1556
-9199857022987574371,L1_S24_F1557
-8370725729713044180,L1_S24_F1559
-7705022743070750512,L1_S24_F1560
419203716770830291,L1_S24_F1561
419203716770830291,L1_S24_F1563
419203716770830291,L1_S24_F1564
-908736986728852056,L1_S24_F1577
-908736986728852056,L1_S24_F1580
2269687436842244441,L1_S24_F1582
2611053131425352522,L1_S24_F1584
-4533796206299716811,L1_S24_F1585
2269687436842244441,L1_S24_F1586
2611053131425352522,L1_S24_F1588
-4533796206299716811,L1_S24_F1589
2269687436842244441,L1_S24_F1590
2611053131425352522,L1_S24_F1592
-4533796206299716811,L1_S24_F1593
2269687436842244441,L1_S24_F1595
2611053131425352522,L1_S24_F1597
-4533796206299716811,L1_S24_F1598
2269687436842244441,L1_S24_F1600
2611053131425352522,L1_S24_F1602
-4533796206299716811,L1_S24_F1603
2269687436842244441,L1_S24_F1605
2611053131425352522,L1_S24_F1607
-4533796206299716811,L1_S24_F1608
2269687436842244441,L1_S24_F1610
2611053131425352522,L1_S24_F1612
-4533796206299716811,L1_S24_F1613
2269687436842244441,L1_S24_F1614
2611053131425352522,L1_S24_F1616
-4533796206299716811,L1_S24_F1617
2269687436842244441,L1_S24_F1618
2611053131425352522,L1_S24_F1620
-4533796206299716811,L1_S24_F1621
2269687436842244441,L1_S24_F1623
2611053131425352522,L1_S24_F1625
-4533796206299716811,L1_S24_F1626
2269687436842244441,L1_S24_F1628
2611053131425352522,L1_S24_F1630
-4533796206299716811,L1_S24_F1631
2269687436842244441,L1_S24_F1633
2611053131425352522,L1_S24_F1635
-4533796206299716811,L1_S24_F1636
2269687436842244441,L1_S24_F1638
2611053131425352522,L1_S24_F1640
-4533796206299716811,L1_S24_F1641
2269687436842244441,L1_S24_F1643
2611053131425352522,L1_S24_F1645
-4533796206299716811,L1_S24_F1646
2269687436842244441,L1_S24_F1648
2611053131425352522,L1_S24_F1650
-4533796206299716811,L1_S24_F1651
2269687436842244441,L1_S24_F1653
2611053131425352522,L1_S24_F1655
-4533796206299716811,L1_S24_F1656
2269687436842244441,L1_S24_F1658
2611053131425352522,L1_S24_F1660
-4533796206299716811,L1_S24_F1661
2269687436842244441,L1_S24_F1663
2611053131425352522,L1_S24_F1665
-4533796206299716811,L1_S24_F1666
2269687436842244441,L1_S24_F1668
2611053131425352522,L1_S24_F1670
-4533796206299716811,L1_S24_F1671
419203716770830291,L1_S24_F1673
767621182724250663,L1_S24_F1675
419203716770830291,L1_S24_F1676
419203716770830291,L1_S24_F1677
767621182724250663,L1_S24_F1679
419203716770830291,L1_S24_F1680
419203716770830291,L1_S24_F1681
767621182724250663,L1_S24_F1683
419203716770830291,L1_S24_F1684
419203716770830291,L1_S24_F1686
767621182724250663,L1_S24_F1688
419203716770830291,L1_S24_F1689
419203716770830291,L1_S24_F1691
767621182724250663,L1_S24_F1693
419203716770830291,L1_S24_F1694
419203716770830291,L1_S24_F1696
767621182724250663,L1_S24_F1698
419203716770830291,L1_S24_F1699
419203716770830291,L1_S24_F1701
767621182724250663,L1_S24_F1703
419203716770830291,L1_S24_F1704
419203716770830291,L1_S24_F1705
767621182724250663,L1_S24_F1707
419203716770830291,L1_S24_F1708
419203716770830291,L1_S24_F1709
767621182724250663,L1_S24_F1711
419203716770830291,L1_S24_F1712
419203716770830291,L1_S24_F1714
767621182724250663,L1_S24_F1716
419203716770830291,L1_S24_F1717
419203716770830291,L1_S24_F1719
767621182724250663,L1_S24_F1721
419203716770830291,L1_S24_F1722
419203716770830291,L1_S24_F1724
767621182724250663,L1_S24_F1726
419203716770830291,L1_S24_F1727
419203716770830291,L1_S24_F1729
767621182724250663,L1_S24_F1731
419203716770830291,L1_S24_F1732
419203716770830291,L1_S24_F1734
767621182724250663,L1_S24_F1736
419203716770830291,L1_S24_F1737
419203716770830291,L1_S24_F1739
767621182724250663,L1_S24_F1741
419203716770830291,L1_S24_F1742
419203716770830291,L1_S24_F1744
767621182724250663,L1_S24_F1746
419203716770830291,L1_S24_F1747
419203716770830291,L1_S24_F1749
767621182724250663,L1_S24_F1751
419203716770830291,L1_S24_F1752
419203716770830291,L1_S24_F1754
767621182724250663,L1_S24_F1756
419203716770830291,L1_S24_F1757
419203716770830291,L1_S24_F1759
767621182724250663,L1_S24_F1761
419203716770830291,L1_S24_F1762
-6886308340341443302,L1_S24_F1764
-6886308340341443302,L1_S24_F1766
-4315752187699429106,L1_S24_F1767
-8956322118051943585,L1_S24_F1769
-8956322118051943585,L1_S24_F1771
-8956322118051943585,L1_S24_F1772
-6886308340341443302,L1_S24_F1774
-6886308340341443302,L1_S24_F1776
-4315752187699429106,L1_S24_F1777
-6886308340341443302,L1_S24_F1779
-6886308340341443302,L1_S24_F1781
-4315752187699429106,L1_S24_F1782
-6886308340341443302,L1_S24_F1784
-6886308340341443302,L1_S24_F1786
-4315752187699429106,L1_S24_F1787
-6886308340341443302,L1_S24_F1789
-6886308340341443302,L1_S24_F1791
-4315752187699429106,L1_S24_F1792
-6886308340341443302,L1_S24_F1794
-6886308340341443302,L1_S24_F1796
-4315752187699429106,L1_S24_F1797
-6886308340341443302,L1_S24_F1799
-6886308340341443302,L1_S24_F1801
-4315752187699429106,L1_S24_F1802
-6886308340341443302,L1_S24_F1804
-6886308340341443302,L1_S24_F1806
-4315752187699429106,L1_S24_F1807
977783404723043041,L1_S24_F1827
4231508926059925447,L1_S25_F1852
419203716770830291,L1_S25_F1853
419203716770830291,L1_S25_F1856
419203716770830291,L1_S25_F1859
419203716770830291,L1_S25_F1861
419203716770830291,L1_S25_F1863
-2658676905279149069,L1_S25_F1866
-3727903238522270492,L1_S25_F1868
-2658676905279149069,L1_S25_F1870
-3727903238522270492,L1_S25_F1872
-2658676905279149069,L1_S25_F1874
-3727903238522270492,L1_S25_F1876
-2658676905279149069,L1_S25_F1878
-3727903238522270492,L1_S25_F1880
-5400644405969793440,L1_S25_F1882
-8311123236436017537,L1_S25_F1884
2282156113796706725,L1_S25_F1886
-6342846761715857990,L1_S25_F1888
369399601603803028,L1_S25_F1889
7492397968828353071,L1_S25_F1897
8778148030223873848,L1_S25_F1899
6933553777097409857,L1_S25_F1901
-5915971003453346924,L1_S25_F1903
481119935953532414,L1_S25_F1904
6933553777097409857,L1_S25_F1905
-5915971003453346924,L1_S25_F1907
481119935953532414,L1_S25_F1908
6933553777097409857,L1_S25_F1910
-5915971003453346924,L1_S25_F1912
481119935953532414,L1_S25_F1913
6933553777097409857,L1_S25_F1915
-5915971003453346924,L1_S25_F1917
481119935953532414,L1_S25_F1918
6933553777097409857,L1_S25_F1920
-5915971003453346924,L1_S25_F1922
481119935953532414,L1_S25_F1923
6933553777097409857,L1_S25_F1925
-5915971003453346924,L1_S25_F1927
481119935953532414,L1_S25_F1928
6933553777097409857,L1_S25_F1930
-5915971003453346924,L1_S25_F1932
481119935953532414,L1_S25_F1933
6933553777097409857,L1_S25_F1934
-5915971003453346924,L1_S25_F1936
481119935953532414,L1_S25_F1937
6933553777097409857,L1_S25_F1939
-5915971003453346924,L1_S25_F1941
481119935953532414,L1_S25_F1942
6933553777097409857,L1_S25_F1944
-5915971003453346924,L1_S25_F1946
481119935953532414,L1_S25_F1947
6933553777097409857,L1_S25_F1949
-5915971003453346924,L1_S25_F1951
481119935953532414,L1_S25_F1952
6933553777097409857,L1_S25_F1954
-5915971003453346924,L1_S25_F1956
481119935953532414,L1_S25_F1957
6933553777097409857,L1_S25_F1959
-5915971003453346924,L1_S25_F1961
481119935953532414,L1_S25_F1962
6933553777097409857,L1_S25_F1964
-5915971003453346924,L1_S25_F1966
481119935953532414,L1_S25_F1967
6933553777097409857,L1_S25_F1969
-5915971003453346924,L1_S25_F1971
481119935953532414,L1_S25_F1972
6933553777097409857,L1_S25_F1974
-5915971003453346924,L1_S25_F1976
481119935953532414,L1_S25_F1977
-2809649413790011248,L1_S25_F1979
3144316018514190731,L1_S25_F1981
-7892512529549768415,L1_S25_F1982
-2809649413790011248,L1_S25_F1983
3144316018514190731,L1_S25_F1985
-7892512529549768415,L1_S25_F1986
-2809649413790011248,L1_S25_F1988
3144316018514190731,L1_S25_F1990
-7892512529549768415,L1_S25_F1991
-2809649413790011248,L1_S25_F1993
3144316018514190731,L1_S25_F1995
-7892512529549768415,L1_S25_F1996
-2809649413790011248,L1_S25_F1998
3144316018514190731,L1_S25_F2000
-7892512529549768415,L1_S25_F2001
-2809649413790011248,L1_S25_F2003
3144316018514190731,L1_S25_F2005
-7892512529549768415,L1_S25_F2006
-2809649413790011248,L1_S25_F2008
3144316018514190731,L1_S25_F2010
-7892512529549768415,L1_S25_F2011
-2809649413790011248,L1_S25_F2012
3144316018514190731,L1_S25_F2014
-7892512529549768415,L1_S25_F2015
-2809649413790011248,L1_S25_F2017
3144316018514190731,L1_S25_F2019
-7892512529549768415,L1_S25_F2020
-2809649413790011248,L1_S25_F2022
3144316018514190731,L1_S25_F2024
-7892512529549768415,L1_S25_F2025
-2809649413790011248,L1_S25_F2027
3144316018514190731,L1_S25_F2029
-7892512529549768415,L1_S25_F2030
-2809649413790011248,L1_S25_F2032
3144316018514190731,L1_S25_F2034
-7892512529549768415,L1_S25_F2035
-2809649413790011248,L1_S25_F2037
3144316018514190731,L1_S25_F2039
-7892512529549768415,L1_S25_F2040
-2809649413790011248,L1_S25_F2042
3144316018514190731,L1_S25_F2044
-7892512529549768415,L1_S25_F2045
-2809649413790011248,L1_S25_F2047
3144316018514190731,L1_S25_F2049
-7892512529549768415,L1_S25_F2050
-2809649413790011248,L1_S25_F2052
3144316018514190731,L1_S25_F2054
-7892512529549768415,L1_S25_F2055
-3703221216277384184,L1_S25_F2057
782652170335927156,L1_S25_F2059
5867981041789916409,L1_S25_F2060
-3703221216277384184,L1_S25_F2062
782652170335927156,L1_S25_F2064
5867981041789916409,L1_S25_F2065
-3703221216277384184,L1_S25_F2067
782652170335927156,L1_S25_F2069
5867981041789916409,L1_S25_F2070
-3703221216277384184,L1_S25_F2072
782652170335927156,L1_S25_F2074
5867981041789916409,L1_S25_F2075
-3703221216277384184,L1_S25_F2077
782652170335927156,L1_S25_F2079
5867981041789916409,L1_S25_F2080
-3703221216277384184,L1_S25_F2082
782652170335927156,L1_S25_F2084
5867981041789916409,L1_S25_F2085
-3703221216277384184,L1_S25_F2087
782652170335927156,L1_S25_F2089
5867981041789916409,L1_S25_F2090
-3703221216277384184,L1_S25_F2092
782652170335927156,L1_S25_F2094
5867981041789916409,L1_S25_F2095
-3592418658370214765,L1_S25_F2097
7471446200593480251,L1_S25_F2099
6203186999259754446,L1_S25_F2100
-3592418658370214765,L1_S25_F2102
7471446200593480251,L1_S25_F2104
6203186999259754446,L1_S25_F2105
-3592418658370214765,L1_S25_F2107
7471446200593480251,L1_S25_F2109
6203186999259754446,L1_S25_F2110
-3592418658370214765,L1_S25_F2112
7471446200593480251,L1_S25_F2114
6203186999259754446,L1_S25_F2115
-3592418658370214765,L1_S25_F2117
7471446200593480251,L1_S25_F2119
6203186999259754446,L1_S25_F2120
-3592418658370214765,L1_S25_F2122
7471446200593480251,L1_S25_F2124
6203186999259754446,L1_S25_F2125
-3592418658370214765,L1_S25_F2127
7471446200593480251,L1_S25_F2129
6203186999259754446,L1_S25_F2130
-3592418658370214765,L1_S25_F2132
7471446200593480251,L1_S25_F2134
6203186999259754446,L1_S25_F2135
-1013267123393024851,L1_S25_F2137
-1013267123393024851,L1_S25_F2139
6188519088370822593,L1_S25_F2141
-1013267123393024851,L1_S25_F2142
-1013267123393024851,L1_S25_F2145
-1013267123393024851,L1_S25_F2148
-1013267123393024851,L1_S25_F2150
-1013267123393024851,L1_S25_F2153
-1013267123393024851,L1_S25_F2156
-1013267123393024851,L1_S25_F2159
-1013267123393024851,L1_S25_F2162
-1013267123393024851,L1_S25_F2165
-1013267123393024851,L1_S25_F2168
-1013267123393024851,L1_S25_F2171
-1013267123393024851,L1_S25_F2174
-1013267123393024851,L1_S25_F2177
7225154748307321274,L1_S25_F2179
7225154748307321274,L1_S25_F2182
7225154748307321274,L1_S25_F2185
7225154748307321274,L1_S25_F2188
7225154748307321274,L1_S25_F2191
7225154748307321274,L1_S25_F2194
7225154748307321274,L1_S25_F2197
7225154748307321274,L1_S25_F2200
7225154748307321274,L1_S25_F2203
7603247996752646558,L1_S25_F2205
7603247996752646558,L1_S25_F2208
7603247996752646558,L1_S25_F2211
7603247996752646558,L1_S25_F2213
7603247996752646558,L1_S25_F2215
7603247996752646558,L1_S25_F2218
7603247996752646558,L1_S25_F2221
7603247996752646558,L1_S25_F2224
7603247996752646558,L1_S25_F2227
7022721920464363156,L1_S25_F2229
6228065655074289087,L1_S25_F2250
8275267158746354056,L1_S25_F2252
8845152449268163239,L1_S25_F2253
6228065655074289087,L1_S25_F2254
8275267158746354056,L1_S25_F2256
8845152449268163239,L1_S25_F2257
6228065655074289087,L1_S25_F2259
8275267158746354056,L1_S25_F2261
8845152449268163239,L1_S25_F2262
6228065655074289087,L1_S25_F2264
8275267158746354056,L1_S25_F2266
8845152449268163239,L1_S25_F2267
6228065655074289087,L1_S25_F2269
8275267158746354056,L1_S25_F2271
8845152449268163239,L1_S25_F2272
6228065655074289087,L1_S25_F2274
8275267158746354056,L1_S25_F2276
8845152449268163239,L1_S25_F2277
6228065655074289087,L1_S25_F2279
8275267158746354056,L1_S25_F2281
8845152449268163239,L1_S25_F2282
6228065655074289087,L1_S25_F2283
8275267158746354056,L1_S25_F2285
8845152449268163239,L1_S25_F2286
6228065655074289087,L1_S25_F2288
8275267158746354056,L1_S25_F2290
8845152449268163239,L1_S25_F2291
6228065655074289087,L1_S25_F2293
8275267158746354056,L1_S25_F2295
8845152449268163239,L1_S25_F2296
6228065655074289087,L1_S25_F2298
8275267158746354056,L1_S25_F2300
8845152449268163239,L1_S25_F2301
6228065655074289087,L1_S25_F2303
8275267158746354056,L1_S25_F2305
8845152449268163239,L1_S25_F2306
6228065655074289087,L1_S25_F2308
8275267158746354056,L1_S25_F2310
8845152449268163239,L1_S25_F2311
6228065655074289087,L1_S25_F2313
8275267158746354056,L1_S25_F2315
8845152449268163239,L1_S25_F2316
6228065655074289087,L1_S25_F2318
8275267158746354056,L1_S25_F2320
8845152449268163239,L1_S25_F2321
6228065655074289087,L1_S25_F2323
8275267158746354056,L1_S25_F2325
8845152449268163239,L1_S25_F2326
-4333479118718644533,L1_S25_F2328
-8982714258534676155,L1_S25_F2330
-3693964200458819476,L1_S25_F2331
-4333479118718644533,L1_S25_F2332
-8982714258534676155,L1_S25_F2334
-3693964200458819476,L1_S25_F2335
-4333479118718644533,L1_S25_F2337
-8982714258534676155,L1_S25_F2339
-3693964200458819476,L1_S25_F2340
-4333479118718644533,L1_S25_F2342
-8982714258534676155,L1_S25_F2344
-3693964200458819476,L1_S25_F2345
-4333479118718644533,L1_S25_F2347
-8982714258534676155,L1_S25_F2349
-3693964200458819476,L1_S25_F2350
-4333479118718644533,L1_S25_F2352
-8982714258534676155,L1_S25_F2354
-3693964200458819476,L1_S25_F2355
-4333479118718644533,L1_S25_F2357
-8982714258534676155,L1_S25_F2359
-3693964200458819476,L1_S25_F2360
-4333479118718644533,L1_S25_F2361
-8982714258534676155,L1_S25_F2363
-3693964200458819476,L1_S25_F2364
-4333479118718644533,L1_S25_F2366
-8982714258534676155,L1_S25_F2368
-3693964200458819476,L1_S25_F2369
-4333479118718644533,L1_S25_F2371
-8982714258534676155,L1_S25_F2373
-3693964200458819476,L1_S25_F2374
-4333479118718644533,L1_S25_F2376
-8982714258534676155,L1_S25_F2378
-3693964200458819476,L1_S25_F2379
-4333479118718644533,L1_S25_F2381
-8982714258534676155,L1_S25_F2383
-3693964200458819476,L1_S25_F2384
-4333479118718644533,L1_S25_F2386
-8982714258534676155,L1_S25_F2388
-3693964200458819476,L1_S25_F2389
-4333479118718644533,L1_S25_F2391
-8982714258534676155,L1_S25_F2393
-3693964200458819476,L1_S25_F2394
-4333479118718644533,L1_S25_F2396
-8982714258534676155,L1_S25_F2398
-3693964200458819476,L1_S25_F2399
-4333479118718644533,L1_S25_F2401
-8982714258534676155,L1_S25_F2403
-3693964200458819476,L1_S25_F2404
-2160725260706417180,L1_S25_F2407
-2160725260706417180,L1_S25_F2410
-2160725260706417180,L1_S25_F2413
-2160725260706417180,L1_S25_F2416
-2160725260706417180,L1_S25_F2419
-2160725260706417180,L1_S25_F2422
-2160725260706417180,L1_S25_F2425
-2160725260706417180,L1_S25_F2428
-4977873855076554345,L1_S25_F2447
3200007160198325733,L1_S25_F2470
3200007160198325733,L1_S25_F2473
3200007160198325733,L1_S25_F2476
3200007160198325733,L1_S25_F2479
3200007160198325733,L1_S25_F2482
3200007160198325733,L1_S25_F2485
3200007160198325733,L1_S25_F2488
3200007160198325733,L1_S25_F2491
3200007160198325733,L1_S25_F2494
6673243247420831318,L1_S25_F2496
4126003967262327206,L1_S25_F2517
1568085207566983294,L1_S25_F2519
3676349144153574405,L1_S25_F2520
4126003967262327206,L1_S25_F2521
1568085207566983294,L1_S25_F2523
3676349144153574405,L1_S25_F2524
4126003967262327206,L1_S25_F2526
1568085207566983294,L1_S25_F2528
3676349144153574405,L1_S25_F2529
4126003967262327206,L1_S25_F2531
1568085207566983294,L1_S25_F2533
3676349144153574405,L1_S25_F2534
4126003967262327206,L1_S25_F2536
1568085207566983294,L1_S25_F2538
3676349144153574405,L1_S25_F2539
4126003967262327206,L1_S25_F2541
1568085207566983294,L1_S25_F2543
3676349144153574405,L1_S25_F2544
4126003967262327206,L1_S25_F2546
1568085207566983294,L1_S25_F2548
3676349144153574405,L1_S25_F2549
4126003967262327206,L1_S25_F2550
1568085207566983294,L1_S25_F2552
3676349144153574405,L1_S25_F2553
4126003967262327206,L1_S25_F2555
1568085207566983294,L1_S25_F2557
3676349144153574405,L1_S25_F2558
4126003967262327206,L1_S25_F2560
1568085207566983294,L1_S25_F2562
3676349144153574405,L1_S25_F2563
4126003967262327206,L1_S25_F2565
1568085207566983294,L1_S25_F2567
3676349144153574405,L1_S25_F2568
4126003967262327206,L1_S25_F2570
1568085207566983294,L1_S25_F2572
3676349144153574405,L1_S25_F2573
4126003967262327206,L1_S25_F2575
1568085207566983294,L1_S25_F2577
3676349144153574405,L1_S25_F2578
4126003967262327206,L1_S25_F2580
1568085207566983294,L1_S25_F2582
3676349144153574405,L1_S25_F2583
4126003967262327206,L1_S25_F2585
1568085207566983294,L1_S25_F2587
3676349144153574405,L1_S25_F2588
4126003967262327206,L1_S25_F2590
1568085207566983294,L1_S25_F2592
3676349144153574405,L1_S25_F2593
-4423577631039477744,L1_S25_F2595
-5758921391287111765,L1_S25_F2597
-8326281289740247708,L1_S25_F2598
-4423577631039477744,L1_S25_F2599
-5758921391287111765,L1_S25_F2601
-8326281289740247708,L1_S25_F2602
-4423577631039477744,L1_S25_F2604
-5758921391287111765,L1_S25_F2606
-8326281289740247708,L1_S25_F2607
-4423577631039477744,L1_S25_F2609
-5758921391287111765,L1_S25_F2611
-8326281289740247708,L1_S25_F2612
-4423577631039477744,L1_S25_F2614
-5758921391287111765,L1_S25_F2616
-8326281289740247708,L1_S25_F2617
-4423577631039477744,L1_S25_F2619
-5758921391287111765,L1_S25_F2621
-8326281289740247708,L1_S25_F2622
-4423577631039477744,L1_S25_F2624
-5758921391287111765,L1_S25_F2626
-8326281289740247708,L1_S25_F2627
-4423577631039477744,L1_S25_F2628
-5758921391287111765,L1_S25_F2630
-8326281289740247708,L1_S25_F2631
-4423577631039477744,L1_S25_F2633
-5758921391287111765,L1_S25_F2635
-8326281289740247708,L1_S25_F2636
-4423577631039477744,L1_S25_F2638
-5758921391287111765,L1_S25_F2640
-8326281289740247708,L1_S25_F2641
-4423577631039477744,L1_S25_F2643
-5758921391287111765,L1_S25_F2645
-8326281289740247708,L1_S25_F2646
-4423577631039477744,L1_S25_F2648
-5758921391287111765,L1_S25_F2650
-8326281289740247708,L1_S25_F2651
-4423577631039477744,L1_S25_F2653
-5758921391287111765,L1_S25_F2655
-8326281289740247708,L1_S25_F2656
-4423577631039477744,L1_S25_F2658
-5758921391287111765,L1_S25_F2660
-8326281289740247708,L1_S25_F2661
-4423577631039477744,L1_S25_F2663
-5758921391287111765,L1_S25_F2665
-8326281289740247708,L1_S25_F2666
-4423577631039477744,L1_S25_F2668
-5758921391287111765,L1_S25_F2670
-8326281289740247708,L1_S25_F2671
3740922385295240913,L1_S25_F2673
3740922385295240913,L1_S25_F2675
3043111391408888486,L1_S25_F2676
3740922385295240913,L1_S25_F2678
3740922385295240913,L1_S25_F2680
3043111391408888486,L1_S25_F2681
3740922385295240913,L1_S25_F2683
3740922385295240913,L1_S25_F2685
3043111391408888486,L1_S25_F2686
3740922385295240913,L1_S25_F2688
3740922385295240913,L1_S25_F2690
3043111391408888486,L1_S25_F2691
3740922385295240913,L1_S25_F2693
3740922385295240913,L1_S25_F2695
3043111391408888486,L1_S25_F2696
3740922385295240913,L1_S25_F2698
3740922385295240913,L1_S25_F2700
3043111391408888486,L1_S25_F2701
3740922385295240913,L1_S25_F2703
3740922385295240913,L1_S25_F2705
3043111391408888486,L1_S25_F2706
3740922385295240913,L1_S25_F2708
3740922385295240913,L1_S25_F2710
3043111391408888486,L1_S25_F2711
2956121600097930919,L1_S25_F2730
5731300141394474433,L1_S25_F2753
5731300141394474433,L1_S25_F2756
5731300141394474433,L1_S25_F2759
5731300141394474433,L1_S25_F2762
5731300141394474433,L1_S25_F2765
5731300141394474433,L1_S25_F2768
5731300141394474433,L1_S25_F2771
5731300141394474433,L1_S25_F2774
5731300141394474433,L1_S25_F2777
-7255757268375894993,L1_S25_F2779
-7450237256662332651,L1_S25_F2800
4168668647865624745,L1_S25_F2802
3267330120709863362,L1_S25_F2803
-7450237256662332651,L1_S25_F2804
4168668647865624745,L1_S25_F2806
3267330120709863362,L1_S25_F2807
-7450237256662332651,L1_S25_F2809
4168668647865624745,L1_S25_F2811
3267330120709863362,L1_S25_F2812
-7450237256662332651,L1_S25_F2814
4168668647865624745,L1_S25_F2816
3267330120709863362,L1_S25_F2817
-7450237256662332651,L1_S25_F2819
4168668647865624745,L1_S25_F2821
3267330120709863362,L1_S25_F2822
-7450237256662332651,L1_S25_F2824
4168668647865624745,L1_S25_F2826
3267330120709863362,L1_S25_F2827
-7450237256662332651,L1_S25_F2829
4168668647865624745,L1_S25_F2831
3267330120709863362,L1_S25_F2832
-7450237256662332651,L1_S25_F2833
4168668647865624745,L1_S25_F2835
3267330120709863362,L1_S25_F2836
-7450237256662332651,L1_S25_F2838
4168668647865624745,L1_S25_F2840
3267330120709863362,L1_S25_F2841
-7450237256662332651,L1_S25_F2843
4168668647865624745,L1_S25_F2845
3267330120709863362,L1_S25_F2846
-7450237256662332651,L1_S25_F2848
4168668647865624745,L1_S25_F2850
3267330120709863362,L1_S25_F2851
-7450237256662332651,L1_S25_F2853
4168668647865624745,L1_S25_F2855
3267330120709863362,L1_S25_F2856
-7450237256662332651,L1_S25_F2858
4168668647865624745,L1_S25_F2860
3267330120709863362,L1_S25_F2861
-7450237256662332651,L1_S25_F2863
4168668647865624745,L1_S25_F2865
3267330120709863362,L1_S25_F2866
-7450237256662332651,L1_S25_F2868
4168668647865624745,L1_S25_F2870
3267330120709863362,L1_S25_F2871
-7450237256662332651,L1_S25_F2873
4168668647865624745,L1_S25_F2875
3267330120709863362,L1_S25_F2876
-5409363096587122272,L1_S25_F2878
-8557831612032726663,L1_S25_F2880
7208814163764476781,L1_S25_F2881
-5409363096587122272,L1_S25_F2882
-8557831612032726663,L1_S25_F2884
7208814163764476781,L1_S25_F2885
-5409363096587122272,L1_S25_F2887
-8557831612032726663,L1_S25_F2889
7208814163764476781,L1_S25_F2890
-5409363096587122272,L1_S25_F2892
-8557831612032726663,L1_S25_F2894
7208814163764476781,L1_S25_F2895
-5409363096587122272,L1_S25_F2897
-8557831612032726663,L1_S25_F2899
7208814163764476781,L1_S25_F2900
-5409363096587122272,L1_S25_F2902
-8557831612032726663,L1_S25_F2904
7208814163764476781,L1_S25_F2905
-5409363096587122272,L1_S25_F2907
-8557831612032726663,L1_S25_F2909
7208814163764476781,L1_S25_F2910
-5409363096587122272,L1_S25_F2911
-8557831612032726663,L1_S25_F2913
7208814163764476781,L1_S25_F2914
-5409363096587122272,L1_S25_F2916
-8557831612032726663,L1_S25_F2918
7208814163764476781,L1_S25_F2919
-5409363096587122272,L1_S25_F2921
-8557831612032726663,L1_S25_F2923
7208814163764476781,L1_S25_F2924
-5409363096587122272,L1_S25_F2926
-8557831612032726663,L1_S25_F2928
7208814163764476781,L1_S25_F2929
-5409363096587122272,L1_S25_F2931
-8557831612032726663,L1_S25_F2933
7208814163764476781,L1_S25_F2934
-5409363096587122272,L1_S25_F2936
-8557831612032726663,L1_S25_F2938
7208814163764476781,L1_S25_F2939
-5409363096587122272,L1_S25_F2941
-8557831612032726663,L1_S25_F2943
7208814163764476781,L1_S25_F2944
-5409363096587122272,L1_S25_F2946
-8557831612032726663,L1_S25_F2948
7208814163764476781,L1_S25_F2949
-5409363096587122272,L1_S25_F2951
-8557831612032726663,L1_S25_F2953
7208814163764476781,L1_S25_F2954
419203716770830291,L1_S25_F2956
-4771091913967996076,L1_S25_F2958
419203716770830291,L1_S25_F2959
419203716770830291,L1_S25_F2961
-4771091913967996076,L1_S25_F2963
419203716770830291,L1_S25_F2964
419203716770830291,L1_S25_F2966
-4771091913967996076,L1_S25_F2968
419203716770830291,L1_S25_F2969
419203716770830291,L1_S25_F2971
-4771091913967996076,L1_S25_F2973
419203716770830291,L1_S25_F2974
419203716770830291,L1_S25_F2976
-4771091913967996076,L1_S25_F2978
419203716770830291,L1_S25_F2979
419203716770830291,L1_S25_F2981
-4771091913967996076,L1_S25_F2983
419203716770830291,L1_S25_F2984
419203716770830291,L1_S25_F2986
-4771091913967996076,L1_S25_F2988
419203716770830291,L1_S25_F2989
419203716770830291,L1_S25_F2991
-4771091913967996076,L1_S25_F2993
419203716770830291,L1_S25_F2994
7231934810954892253,L1_S25_F3013
8974850276237629464,L2_S26_F3038
7616423927318368768,L2_S26_F3039
8974850276237629464,L2_S26_F3042
7616423927318368768,L2_S26_F3043
8974850276237629464,L2_S26_F3045
7616423927318368768,L2_S26_F3046
